matthieu-de-brully	lec		La bouteille de 75 Cl.	7.85	-	https://www.macave.leclerc/matthieu-de-brully		Bourgogne- Vin Blanc	AOC Macon Pierreclos	2015	Bourgogne- Vin Blanc	La bouteille de 75 Cl.10.47 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/MATHIEU_DE_BRULLY_MACON_PIERRECLOS_BLANC.jpg	
promesse-de-rabaud-promis-3770000126532	lec		La bouteille de 37,5 Cl.	7.90	-	https://www.macave.leclerc/promesse-de-rabaud-promis-3770000126532		Bordeaux- Vin Blanc Moelleux	AOC Sauternes	2012	Bordeaux- Vin Blanc Moelleux	La bouteille de 37,5 Cl.Soit 47.4€ le carton 6x75 Cl21.07 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/r/promesse_rabaud_promis_2012_1.jpg	
carmes-de-rieussec-2012	lec		La bouteille de 75 Cl.	19.90	-	https://www.macave.leclerc/carmes-de-rieussec-2012		Bordeaux- Vin Blanc Moelleux	AOC Sauternes	2012	Bordeaux- Vin Blanc Moelleux	La bouteille de 75 Cl.26.53 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/carmes_de_rieussec_2012.jpg	
promesse-de-rabaud-promis-sauternes-3770000126525	lec		La bouteille de 75 Cl.	14.50	-	https://www.macave.leclerc/promesse-de-rabaud-promis-sauternes-3770000126525		Bordeaux- Vin Blanc Moelleux	AOC Sauternes	2012	Bordeaux- Vin Blanc Moelleux	La bouteille de 75 Cl.19.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/r/promesse_rabaud_promis_2012.jpg	
chateau-haut-coustet	lec		La bouteille de 75 Cl.	11.95	-	https://www.macave.leclerc/chateau-haut-coustet		Bordeaux- Vin Blanc Moelleux	AOC Sauternes	2013	Bordeaux- Vin Blanc Moelleux	La bouteille de 75 Cl.15.93 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/h/chateau_haut_coustet_2013.jpg	
l-abeille-de-fieuzal-blanc	lec		La bouteille de 75 Cl.	27.90	-	https://www.macave.leclerc/l-abeille-de-fieuzal-blanc		Bordeaux- Vin Blanc	AOC Pessac-Léognan	2013	Bordeaux- Vin Blanc	La bouteille de 75 Cl.37.2 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/A/B/ABEILLE_DE_FIEUZAL_2013_1.jpg	
chateau-de-chantegrive-caroline	lec		La bouteille de 75 Cl.	14.90	-	https://www.macave.leclerc/chateau-de-chantegrive-caroline		Bordeaux- Vin Blanc	AOC Graves	2015	Bordeaux- Vin Blanc	La bouteille de 75 Cl.19.87 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/H/CHATEAU_CHANTEGRIVE_CAROLINE.jpg	
chateau-rauzan-despagne-reserve-2016	lec		La bouteille de 75 Cl.	6.95	-	https://www.macave.leclerc/chateau-rauzan-despagne-reserve-2016		Bordeaux- Vin Blanc	AOC Entre-deux-Mers	2016	Bordeaux- Vin Blanc	La bouteille de 75 Cl.9.27 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/H/CHATEAU_RAUZAN_DESPAGNE_RESERVE_BLANC.jpg	
chateau-petit-boyer-seduction-2015	lec		La bouteille de 75 Cl.	5.87	-	https://www.macave.leclerc/chateau-petit-boyer-seduction-2015		Bordeaux- Vin Blanc	AOC Blaye Côtes de Bordeaux	2015	Bordeaux- Vin Blanc	La bouteille de 75 Cl.7.83 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/h/chateau_petit_boyer_seduction_2015.jpg	
bestheim-schlossberg	lec		La bouteille de 75 Cl.	11.70	-	https://www.macave.leclerc/bestheim-schlossberg		Alsace- Vin Blanc	AOC Alsace Riesling Grand Cru	2014	Alsace- Vin Blanc	La bouteille de 75 Cl.15.6 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/e/bestheim_schlossberg_riesling.jpg	
cave-du-roi-dagobert-degustation	lec		La bouteille de 75 Cl.	5.30	-	https://www.macave.leclerc/cave-du-roi-dagobert-degustation		Alsace- Vin Blanc	AOC Alsace Riesling	2015	Alsace- Vin Blanc	La bouteille de 75 Cl.7.07 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cave_du_rois_dagobert.jpg	
joseph-cattin-pinot-gris	lec		La bouteille de 75 Cl.	6.75	-	https://www.macave.leclerc/joseph-cattin-pinot-gris		Alsace- Vin Blanc	AOC Alsace Pinot Gris	2015	Alsace- Vin Blanc	La bouteille de 75 Cl.9 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/J/O/JOSEPH_CANTIN_PINOT_GRIS.jpg	
les-palmiers-de-galoupet	lec		La bouteille de 75 Cl.	5.90	-	https://www.macave.leclerc/les-palmiers-de-galoupet		Provence- Vin Rosé	AOC Côtes de Provence	2016	Provence- Vin Rosé	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/e/les_palmiers_du_galoupet.jpg	
commanderie-de-peyrassol-reserve-des-templiers	lec		La bouteille de 75 Cl.	7.95	-	https://www.macave.leclerc/commanderie-de-peyrassol-reserve-des-templiers		Provence- Vin Rosé	AOC Côtes de Provence	2016	Provence- Vin Rosé	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/o/commanderie_peyrassol_reserve_templier_rose_2016.jpg	
m-de-madrague	lec		La bouteille de 75 Cl.	6.95	-	https://www.macave.leclerc/m-de-madrague		Provence- Vin Rosé	AOC Côtes de Provence	2016	Provence- Vin Rosé	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/_/m_de_madrague_cdp_rose_mil_2016.jpg	
villa-louise-cuvee-favorite	lec		La bouteille de 75 Cl.	5.90	-	https://www.macave.leclerc/villa-louise-cuvee-favorite		Provence- Vin Rosé	AOC Côtes de Provence	2016	Provence- Vin Rosé	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/i/villa_louise_-_cuvee_favorite.jpg	
le-t-de-tamary	lec		La bouteille de 75 Cl.	5.50	-	https://www.macave.leclerc/le-t-de-tamary		Provence- Vin Rosé	AOC Côtes de Provence	2016	Provence- Vin Rosé	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/t/_/t_de_tamary.jpg	
les-grandes-terrasses-de-tamary	lec		La bouteille de 75 Cl.	6.90	-	https://www.macave.leclerc/les-grandes-terrasses-de-tamary		Provence- Vin Rosé	AOC Côtes de Provence	2015	Provence- Vin Rosé	La bouteille de 75 Cl.9.2 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/G/R/GRANDES_TERRASSES_TAMARY_2015.jpg	
air-de-rose-by-galoupet	lec		La bouteille de 75 Cl.	5.95	-	https://www.macave.leclerc/air-de-rose-by-galoupet		Provence- Vin Rosé	AOC Côtes de Provence	2015	Provence- Vin Rosé	La bouteille de 75 Cl.7.93 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/A/I/AIR_DE_ROSE_GALOUPET.jpg	
domaine-saint-jean	lec		La bouteille de 75 Cl.	4.50	-	https://www.macave.leclerc/domaine-saint-jean		Provence- Vin Rosé	AOC Côtes de Provence	2016	Provence- Vin Rosé	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_saint_jean.jpg	
domaine-rentz-muller-3497540002514	lec		La bouteille de 75 Cl.	7.50	-	https://www.macave.leclerc/domaine-rentz-muller-3497540002514		Alsace- Vin Rouge	AOC Alsace Pinot Noir	2016	Alsace- Vin Rouge	La bouteille de 75 Cl.10 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_rentz_muller_pinot_noir.jpg	
domaine-edmond-rentz-riesling-les-comtes	lec		La bouteille de 75 Cl.	8.50	-	https://www.macave.leclerc/domaine-edmond-rentz-riesling-les-comtes		Alsace- Vin Blanc	AOC Alsace Riesling	2014	Alsace- Vin Blanc	La bouteille de 75 Cl.11.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_rentz_muller_riesling_les_comtes_2014.jpg	
d-aix-elodie	lec		La bouteille de 75 Cl.	5.30	-	https://www.macave.leclerc/d-aix-elodie		Provence- Vin Rosé	AOC Côteaux d'Aix en Provence	2016	Provence- Vin Rosé	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/_/d_aix_elodie.jpg	
domaine-rentz-muller-riesling-2015	lec		La bouteille de 75 Cl.	6.90	-	https://www.macave.leclerc/domaine-rentz-muller-riesling-2015		Alsace- Vin Blanc	AOC Alsace Riesling	2015	Alsace- Vin Blanc	La bouteille de 75 Cl.9.2 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_rentz_muller_riesling.jpg	
air-de-rose-by-fregate	lec		La bouteille de 75 Cl.	6.95	-	https://www.macave.leclerc/air-de-rose-by-fregate		Provence- Vin Rosé	AOC Bandol	2016	Provence- Vin Rosé	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/i/air_de_rose_by_fregate.jpg	
chateau-sainte-beatrice	lec		La bouteille de 75 Cl.	8.50	-	https://www.macave.leclerc/chateau-sainte-beatrice		Provence- Vin Rosé	AOC Côtes de Provence	2015	Provence- Vin Rosé	La bouteille de 75 Cl.11.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/H/CHATEAU_SAINTE_BEATRICE_INSTANT_B.jpg	
jean-luc-colombo-rossinant	lec		La bouteille de 75 Cl.	6.90	-	https://www.macave.leclerc/jean-luc-colombo-rossinant		Rhône- Vin Rouge	AOC Côtes du Rhône	2015	Rhône- Vin Rouge	La bouteille de 75 Cl.9.2 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/J/E/JEAN_LUC_COLOMBO_ROSSINANT.jpg	
la-vieille-ferme-blanc-2016	lec		La bouteille de 75 Cl.	3.85	-	https://www.macave.leclerc/la-vieille-ferme-blanc-2016		Rhône- Vin Blanc	AOC Luberon	2016	Rhône- Vin Blanc	La bouteille de 75 Cl.5.13 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/1/c1269_perrin_et_fils_-_luberon__la_vieille_ferme_blanc__2016_1_.jpg	
domaine-de-la-cheneraie	lec		La bouteille de 75 Cl.	8.50	-	https://www.macave.leclerc/domaine-de-la-cheneraie		Rhône- Vin Rouge	AOC Beaumes de Venise	2015	Rhône- Vin Rouge	La bouteille de 75 Cl.11.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/D/O/DOMAINE_DE_LA_CHENERAIE.jpg	
domaine-rentz-muller-gewurztraminer-2015	lec		La bouteille de 75 Cl.	8.50	-	https://www.macave.leclerc/domaine-rentz-muller-gewurztraminer-2015		Alsace- Vin Blanc	AOC Alsace Gewurztraminer	2015	Alsace- Vin Blanc	La bouteille de 75 Cl.11.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_rentz_muller_gewurztraminer.jpg	
domaine-rentz-muller-gewurztraminer-2013	lec		La bouteille de 50 Cl.	23.90	-	https://www.macave.leclerc/domaine-rentz-muller-gewurztraminer-2013		Alsace- Vin Blanc	AOC Alsace Gewurztraminer	2013	Alsace- Vin Blanc	La bouteille de 50 Cl.47.8 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_rentz_muller_gewurztraminer_grains_nobles.jpg	
domaine-edmond-rentz-gewurztraminer-grand-cru-froehn	lec		La bouteille de 75 Cl.	12.90	-	https://www.macave.leclerc/domaine-edmond-rentz-gewurztraminer-grand-cru-froehn		Alsace- Vin Blanc	AOC Alsace Gewurztraminer Grand Cru	2014	Alsace- Vin Blanc	La bouteille de 75 Cl.17.2 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_rentz_muller_gewurztraminer_grand_cru_froehn_2014.jpg	
selection-ogier-les-dentelles-2014	lec		La bouteille de 75 Cl.	14.50	-	https://www.macave.leclerc/selection-ogier-les-dentelles-2014		Rhône- Vin Rouge	AOC Gigondas	2014	Rhône- Vin Rouge	La bouteille de 75 Cl.Soit 87€ le carton 6x75 Cl19.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/L/E/LES_DENTELLES_2014.jpg	
les-hauts-de-montmartel-2015	lec		La bouteille de 75 Cl.	5.25	-	https://www.macave.leclerc/les-hauts-de-montmartel-2015		Rhône- Vin Rouge	AOC Côtes du Rhône Villages	2015	Rhône- Vin Rouge	La bouteille de 75 Cl.7 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/L/E/LES_HAUTS_MONTMARTEL_2015.jpg	
les-elegantes	lec		La bouteille de 75 Cl.	4.65	-	https://www.macave.leclerc/les-elegantes		Rhône- Vin Rouge	AOC Côtes du Rhône Villages	2015	Rhône- Vin Rouge	La bouteille de 75 Cl.Soit 27.9€ le carton 6x75 Cl6.2 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/L/E/LES_ELEGANTES_2015.jpg	
les-vins-de-vienne	lec		La bouteille de 75 Cl.	8.90	-	https://www.macave.leclerc/les-vins-de-vienne		Rhône- Vin Rouge	AOC Côtes du Rhône	2013	Rhône- Vin Rouge	La bouteille de 75 Cl.11.87 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/i/vins_de_vienne_cranilles.jpg	
vidal-fleury-les-coursieres	lec		La bouteille de 75 Cl.	6.25	-	https://www.macave.leclerc/vidal-fleury-les-coursieres		Rhône- Vin Rouge	AOC Côtes du Rhône	2013	Rhône- Vin Rouge	La bouteille de 75 Cl.8.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/i/VIDAL_FLEURY_LES_COURSIERES_2013.jpg	
terres-de-garrigues	lec		La bouteille de 75 Cl.	5.85	-	https://www.macave.leclerc/terres-de-garrigues		Rhône- Vin Rouge	AOC Côtes du Rhône	2015	Rhône- Vin Rouge	La bouteille de 75 Cl.7.8 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/T/E/TERRES_DE_GARRIGUES_VIEILLES_VIGNES_2015.jpg	
les-sans-marche-2014	lec		La bouteille de 75 Cl.	29.50	-	https://www.macave.leclerc/les-sans-marche-2014		Rhône- Vin Rouge	AOC Côte Rôtie	2014	Rhône- Vin Rouge	La bouteille de 75 Cl.39.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/L/E/LES_SANS_MARCHES_2014.jpg	
domaine-courbis-2014	lec		La bouteille de 75 Cl.	19.95	-	https://www.macave.leclerc/domaine-courbis-2014		Rhône- Vin Rouge	AOC Cornas	2014	Rhône- Vin Rouge	La bouteille de 75 Cl.26.6 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/D/o/DOMAINE_COURBIS_LES_AGATHES_2014.jpg	
cellier-des-princes	lec		La bouteille de 75 Cl.	12.90	-	https://www.macave.leclerc/cellier-des-princes		Rhône- Vin Rouge	AOC Châteauneuf-du-Pape	2015	Rhône- Vin Rouge	La bouteille de 75 Cl.17.2 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/e/CELLIER_DES_PRINCES_2015.jpg	
domaine-la-brune-grande-ribaute-2015	lec		La bouteille de 75 Cl.	6.95	-	https://www.macave.leclerc/domaine-la-brune-grande-ribaute-2015		Rhône- Vin Rouge	AOC Beaumes de Venise	2015	Rhône- Vin Rouge	La bouteille de 75 Cl.9.27 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/D/o/DOMAINE_LA_BRUNE_GRANDE_RIBAUTE_2015.jpg	
famille-perrin	lec		La bouteille de 75 Cl.	5.45	-	https://www.macave.leclerc/famille-perrin		Rhône- Vin Blanc	AOC Côtes du Rhône	2015	Rhône- Vin Blanc	La bouteille de 75 Cl.7.27 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/a/FAMILLE_PERRIN_RESERVE_BLANC_2015.jpg	
m-de-minuty-2016	lec		La bouteille de 75 Cl.	10.99	-	https://www.macave.leclerc/m-de-minuty-2016		Provence- Vin Rosé	AOC Côtes de Provence	2016	Provence- Vin Rosé	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/_/m_de_minuty.jpg	
roseline-harmonie	lec		La bouteille de 75 Cl.	8.50	-	https://www.macave.leclerc/roseline-harmonie		Provence- Vin Rosé	AOC Côtes de Provence	2016	Provence- Vin Rosé	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/o/roseline_-_harmonie.jpg	
domaine-alzitella	lec		La bouteille de 75 Cl.	4.90	-	https://www.macave.leclerc/domaine-alzitella		Corse- Vin Rosé	IGP Ile de Beauté	2016	Corse- Vin Rosé	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_alzitella.jpg	
cantarelle	lec		La bouteille de 75 Cl.	4.50	-	https://www.macave.leclerc/cantarelle		Provence- Vin Rosé	AOC Côtes de Provence	2016	Provence- Vin Rosé	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cantarelle_magnum.jpg	
les-tongs	lec		La bouteille de 75 Cl.	3.50	-	https://www.macave.leclerc/les-tongs		Provence- Vin Rosé	IGP Var	2016	Provence- Vin Rosé	La bouteille de 75 Cl.4.67 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/e/les_tongs.jpg	
chateau-le-tertre-3760137600364	lec		La bouteille de 75 Cl.	4.25	-	https://www.macave.leclerc/chateau-le-tertre-3760137600364		Bordeaux- Vin Rosé	AOC Bordeaux	2016	Bordeaux- Vin Rosé	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/h/chateau_le_tertre_bordeaux_rose_1.jpg	
gris-by-pheeric-2014	lec		La bouteille de 75 Cl.	5.90	-	https://www.macave.leclerc/gris-by-pheeric-2014		Provence- Vin Rosé	IGP Var	2015	Provence- Vin Rosé	La bouteille de 75 Cl.7.87 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/G/R/GRIS_PHEERIC.jpg	
cantarelle-mag	lec		Le magnum de 150 Cl.	14.50	-	https://www.macave.leclerc/cantarelle-mag		Provence- Vin Rosé	AOC Côtes de Provence	2016	Provence- Vin Rosé	Le magnum de 150 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cantarelle.jpg	
chateau-peyrassol	lec		La bouteille de 75 Cl.	14.90	-	https://www.macave.leclerc/chateau-peyrassol		Provence- Vin Rosé	AOC Côtes de Provence	2015	Provence- Vin Rosé	La bouteille de 75 Cl.19.87 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/H/CHATEAU_PEYRASSOL.jpg	
sainte-victoire-3760125940748	lec		La bouteille de 75 Cl.	8.50	-	https://www.macave.leclerc/sainte-victoire-3760125940748		Provence- Vin Rosé	AOC Côtes de Provence	2016	Provence- Vin Rosé	La bouteille de 75 Cl.11.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/sainte_victoire_by_elodie.jpg	
robert-cantin-les-grezes	lec		La bouteille de 75 Cl.	5.50	-	https://www.macave.leclerc/robert-cantin-les-grezes		Vin Rosé	Vin de France	2016	Vin Rosé	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/o/robert_cantin_-_les_grezes.jpg	
domaine-rimauresq	lec		La bouteille de 75 Cl.	12.90	-	https://www.macave.leclerc/domaine-rimauresq		Provence- Vin Rosé	AOC Côtes de Provence	2015	Provence- Vin Rosé	La bouteille de 75 Cl.17.2 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/D/o/DOMAINE_RIMAURESQ.jpg	
reserve-de-l-herre-rose	lec		La bouteille de 75 Cl.	3.90	-	https://www.macave.leclerc/reserve-de-l-herre-rose		Sud-Ouest- Vin Rosé	IGP Côtes de Gascogne	2016	Sud-Ouest- Vin Rosé	La bouteille de 75 Cl.5.2 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/e/reserve_de_l_herre.jpg	
chateau-du-galoupet-2015	lec		La bouteille de 75 Cl.	10.50	-	https://www.macave.leclerc/chateau-du-galoupet-2015		Provence- Vin Rosé	AOC Côtes de Provence	2015	Provence- Vin Rosé	La bouteille de 75 Cl.14 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/H/CHATEAU_DU_GALOUPET_EQUIPAGE.jpg	
la-commanderie-de-peyrassol	lec		La bouteille de 75 Cl.	11.50	-	https://www.macave.leclerc/la-commanderie-de-peyrassol		Provence- Vin Rosé	AOC Côtes de Provence	2015	Provence- Vin Rosé	La bouteille de 75 Cl.15.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/O/COMMANDERIE_DE_PEYRASSOL.jpg	
domaine-de-la-courtade-alycastre-3547030000220	lec		La bouteille de 75 Cl.	11.00	-	https://www.macave.leclerc/domaine-de-la-courtade-alycastre-3547030000220		Provence- Vin Rosé	AOC Côtes de Provence	2015	Provence- Vin Rosé	La bouteille de 75 Cl.14.67 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/D/o/DOMAINE_LA_COURTADE_ALYCASTRE_1.jpg	
domaine-casabianca-rose	lec		Le Bag in Box de 300 Cl.	16.90	-	https://www.macave.leclerc/domaine-casabianca-rose		Corse- Vin Rosé	AOP Corse	#	Corse- Vin Rosé	Le Bag in Box de 300 Cl.5.63 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_casabianca_rose_bib.jpg	
le-p-tit-rose	lec		La bouteille de 75 Cl.	6.50	-	https://www.macave.leclerc/le-p-tit-rose		Loire- Vin Rosé	AOC Rosé de Loire	2015	Loire- Vin Rosé	La bouteille de 75 Cl.8.67 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/P/T/PTIT_ROSE.jpg	
l-expression-du-domaine-de-flines	lec		La bouteille de 75 Cl.	3.99	-	https://www.macave.leclerc/l-expression-du-domaine-de-flines		Loire- Vin Rosé	AOC Cabernet d'Anjou	2016	Loire- Vin Rosé	La bouteille de 75 Cl.Soit 23.94€ le carton 6x75 Cl5.32 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/E/X/EXPRESSION_DU_DOMAINE_DE_FLINES_2016.jpg	
domaine-notre-dame	lec		La bouteille de 75 Cl.	2.99	-	https://www.macave.leclerc/domaine-notre-dame		Provence- Vin Rosé	AOC Côteaux d'Aix en Provence	2016	Provence- Vin Rosé	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_notre_dame.jpg	
mas-de-lunes-cuvee-la-pierre-du-midi-2015	lec		La bouteille de 75 Cl.	5.95	-	https://www.macave.leclerc/mas-de-lunes-cuvee-la-pierre-du-midi-2015		Languedoc-Roussillon- Vin Rouge	AOC Languedoc	2015	Languedoc-Roussillon- Vin Rouge	La bouteille de 75 Cl.7.93 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mas_de_lunes_cuvee_la_pierre_du_midi_2015.jpg	
vinus-2016	lec		La bouteille de 75 Cl.	3.60	-	https://www.macave.leclerc/vinus-2016		Languedoc-Roussillon- Vin Blanc	IGP Pays d'Oc	2016	Languedoc-Roussillon- Vin Blanc	La bouteille de 75 Cl.4.8 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/i/vinus_2016.jpg	
domaine-de-l-ancienne-cure-les-grains-d-or-2014	lec		La bouteille de 75 Cl.	11.95	-	https://www.macave.leclerc/domaine-de-l-ancienne-cure-les-grains-d-or-2014		Sud-Ouest- Vin Blanc Moelleux	AOC Monbazillac	2014	Sud-Ouest- Vin Blanc Moelleux	La bouteille de 75 Cl.15.93 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_ancienne_cure_grains_or_2013_1.jpg	
