2183-domaine-agathe-bursin-esprit-de-calcaire-2012	gvp	Domaine Agathe Bursin - Esprit De Calcaire 2012	75 cl	47	49,90	https://grandsvins-prives.com/2183-domaine-agathe-bursin-esprit-de-calcaire-2012.html	Vin	       	Alsace	2012	Blanc		https://grandsvins-prives.com/8989-large_default/domaine-agathe-bursin-esprit-de-calcaire-2012.jpg	
1010-domaine-l-ancienne-cure-l-extase-2012	gvp	Domaine De L'Ancienne Cure - L'Extase 2012 Bio	75 cl	16.6		https://grandsvins-prives.com/1010-domaine-l-ancienne-cure-l-extase-2012.html	Vin	   Sud-Ouest     	Bergerac Sec	2012	Blanc		https://grandsvins-prives.com/8992-large_default/domaine-l-ancienne-cure-l-extase-2012.jpg	
3637-le-vassal-de-mercues-2015	gvp	Le Vassal De Mercuès 2015	75 cl	9.95		https://grandsvins-prives.com/3637-le-vassal-de-mercues-2015.html	Vin	   Sud-Ouest     	Cahors	2015	Rouge		https://grandsvins-prives.com/9349-large_default/le-vassal-de-mercues-2015.jpg	
2952-maison-trimbach-pinot-gris-reserve-personnelle-2013	gvp	Maison Trimbach - Pinot Gris Réserve Personnelle 2013	75 cl	25.8	26,90	https://grandsvins-prives.com/2952-maison-trimbach-pinot-gris-reserve-personnelle-2013.html	Vin	       	Alsace	2013	Blanc		https://grandsvins-prives.com/7592-large_default/maison-trimbach-pinot-gris-reserve-personnelle-2013.jpg	
2949-maison-trimbach-pinot-gris-vendanges-tardives-2008	gvp	Maison Trimbach - Pinot Gris Vendanges Tardives 2008	75 cl	34.3	42,00	https://grandsvins-prives.com/2949-maison-trimbach-pinot-gris-vendanges-tardives-2008.html	Vin	        	Alsace	2008	Blanc		https://grandsvins-prives.com/7586-large_default/maison-trimbach-pinot-gris-vendanges-tardives-2008.jpg	
3278-croix-de-bebian-2015	gvp	La Croix De Bébian 2015	75 cl	7.95		https://grandsvins-prives.com/3278-croix-de-bebian-2015.html	Vin	   Languedoc     	Coteaux du Languedoc	2015	Rouge		https://grandsvins-prives.com/8303-large_default/croix-de-bebian-2015.jpg	
2946-maison-trimbach-riesling-cuvee-frederic-emile-2007	gvp	Maison Trimbach - Riesling Cuvée Frédéric Emile 2007	75 cl	41	42,00	https://grandsvins-prives.com/2946-maison-trimbach-riesling-cuvee-frederic-emile-2007.html	Vin	       	Alsace	2007	Blanc		https://grandsvins-prives.com/7588-large_default/maison-trimbach-riesling-cuvee-frederic-emile-2007.jpg	
2301-leon-beyer-riesling-les-ecaillers-2008	gvp	Leon Beyer - Riesling Les Ecaillers 2008	75 cl	21		https://grandsvins-prives.com/2301-leon-beyer-riesling-les-ecaillers-2008.html	Vin	       	Alsace	2008	Blanc		https://grandsvins-prives.com/9143-large_default/leon-beyer-riesling-les-ecaillers-2008.jpg	
960-louis-sipp-riesling-grand-cru-osterberg-2008	gvp	Louis Sipp - Riesling Osterberg 2008 - Raisins Bio	75 cl	22		https://grandsvins-prives.com/960-louis-sipp-riesling-grand-cru-osterberg-2008.html	Vin	       	Alsace Grand Cru	2008	Blanc		https://grandsvins-prives.com/9145-large_default/louis-sipp-riesling-grand-cru-osterberg-2008.jpg	
958-louis-sipp-riesling-grand-cru-kirchberg-de-ribeauville-2011	gvp	Louis Sipp - Riesling - Kirchberg De Ribeauvillé 2011	75 cl	21		https://grandsvins-prives.com/958-louis-sipp-riesling-grand-cru-kirchberg-de-ribeauville-2011.html	Vin	       	Alsace Grand Cru	2011	Blanc		https://grandsvins-prives.com/8977-large_default/louis-sipp-riesling-grand-cru-kirchberg-de-ribeauville-2011.jpg	
889-domaine-eric-rominger-riesling-grand-cru-zinnkoepfle-les-sinneles-2011	gvp	Domaine Eric Rominger - Riesling Zinnkoepflé Les Sinneles 2011 - Raisins Bio	75 cl	20.3		https://grandsvins-prives.com/889-domaine-eric-rominger-riesling-grand-cru-zinnkoepfle-les-sinneles-2011.html	Vin	  Alsace Grand Cru      	Alsace Grand Cru ZinnKoepfle	2011	Blanc		https://grandsvins-prives.com/8976-large_default/domaine-eric-rominger-riesling-grand-cru-zinnkoepfle-les-sinneles-2011.jpg	
2955-maison-trimbach-pinot-gris-reserve-2013	gvp	Maison Trimbach - Pinot Gris Réserve 2013	75 cl	15.95		https://grandsvins-prives.com/2955-maison-trimbach-pinot-gris-reserve-2013.html	Vin	       	Alsace	2013	Blanc		https://grandsvins-prives.com/7747-large_default/maison-trimbach-pinot-gris-reserve-2013.jpg	
959-louis-sipp-riesling-grand-cru-osterberg-2010	gvp	Louis Sipp - Riesling Osterberg 2010 - Raisins Bio	75 cl	22		https://grandsvins-prives.com/959-louis-sipp-riesling-grand-cru-osterberg-2010.html	Vin	       	Alsace Grand Cru	2010	Blanc		https://grandsvins-prives.com/9144-large_default/louis-sipp-riesling-grand-cru-osterberg-2010.jpg	
2948-maison-trimbach-riesling-cuvee-frederic-emile-2009	gvp	Maison Trimbach - Riesling Cuvée Frédéric Emile 2009	75 cl	43.5	49,90	https://grandsvins-prives.com/2948-maison-trimbach-riesling-cuvee-frederic-emile-2009.html	Vin	       	Alsace	2009	Blanc		https://grandsvins-prives.com/7590-large_default/maison-trimbach-riesling-cuvee-frederic-emile-2009.jpg	
3636-chateau-de-haute-serre-2014	gvp	Château De Haute-Serre 2014	75 cl	17		https://grandsvins-prives.com/3636-chateau-de-haute-serre-2014.html	Vin	   Sud-Ouest     	Cahors	2014	Rouge		https://grandsvins-prives.com/9372-large_default/chateau-de-haute-serre-2014.jpg	
3109-pommard-les-vignots-2015	gvp	Domaine Coste Caumartin - Pommard "Les Vignots" 2015	75 cl	29.5		https://grandsvins-prives.com/3109-pommard-les-vignots-2015.html	Vin	   Bourgogne     	Pommard	2015	Rouge		https://grandsvins-prives.com/7877-large_default/pommard-les-vignots-2015.jpg	
1473-chateau-de-chamirey-clos-du-roi-2012	gvp	Château De Chamirey - Mercurey Premier Cru Clos Du Roi 2012	75 cl	31		https://grandsvins-prives.com/1473-chateau-de-chamirey-clos-du-roi-2012.html	Vin	   Bourgogne     	Mercurey Premier Cru	2012	Rouge		https://grandsvins-prives.com/7094-large_default/chateau-de-chamirey-clos-du-roi-2012.jpg	
3638-chateau-de-mercues-2015	gvp	Château De Mercuès 2015	75 cl	17		https://grandsvins-prives.com/3638-chateau-de-mercues-2015.html	Vin	   Sud-Ouest     	Cahors	2015	Rouge		https://grandsvins-prives.com/9351-large_default/chateau-de-mercues-2015.jpg	
3117-domaine-lucien-muzard-fils-santenay-1er-cru-maladiere-2014	gvp	Domaine Lucien Muzard Et Fils – Santenay 1Er Cru Maladière 2014	75 cl	27.5		https://grandsvins-prives.com/3117-domaine-lucien-muzard-fils-santenay-1er-cru-maladiere-2014.html	Vin	   Bourgogne     	Santenay 1er Cru	2014	Rouge		https://grandsvins-prives.com/7879-large_default/domaine-lucien-muzard-fils-santenay-1er-cru-maladiere-2014.jpg	
3314-maison-louis-jadot-pouilly-fuisse-2014	gvp	Louis Jadot - Pouilly Fuissé 2014	75 cl	21.6		https://grandsvins-prives.com/3314-maison-louis-jadot-pouilly-fuisse-2014.html	Vin	   Bourgogne     	Pouilly Fuissé	2014	Blanc		https://grandsvins-prives.com/8376-large_default/maison-louis-jadot-pouilly-fuisse-2014.jpg	
3572-joseph-drouhin-pouilly-vinzelles-2015	gvp	Joseph Drouhin - Pouilly-Vinzelles 2015	75 cl	16.8		https://grandsvins-prives.com/3572-joseph-drouhin-pouilly-vinzelles-2015.html	Vin	       	Pouilly-Vinzelles	2015	Blanc		https://grandsvins-prives.com/9209-large_default/joseph-drouhin-pouilly-vinzelles-2015.jpg	
2950-maison-trimbach-pinot-gris-vendanges-tardives-2008	gvp	Maison Trimbach - Gewurztraminer Vendanges Tardives 2011	75 cl	36.5	42,00	https://grandsvins-prives.com/2950-maison-trimbach-pinot-gris-vendanges-tardives-2008.html	Vin	        	Alsace	2011	Blanc		https://grandsvins-prives.com/7585-large_default/maison-trimbach-pinot-gris-vendanges-tardives-2008.jpg	
2214-albert-bichot-domaine-long-depaquit-chablis-1er-cru-les-lys-2013	gvp	Albert Bichot - Domaine Long-Depaquit Chablis 1Er Cru Les Lys 2013	75 cl	23.9		https://grandsvins-prives.com/2214-albert-bichot-domaine-long-depaquit-chablis-1er-cru-les-lys-2013.html	Vin	  Chablis 1er Cru Bourgogne     	Chablis Premier Cru	2013	Blanc		https://grandsvins-prives.com/8902-large_default/albert-bichot-domaine-long-depaquit-chablis-1er-cru-les-lys-2013.jpg	
3227-chateau-de-marsannay-blanc-marsannay	gvp	Château De Marsannay - Marsannay 2015	75 cl	23.8		https://grandsvins-prives.com/3227-chateau-de-marsannay-blanc-marsannay.html	Vin	   Bourgogne     	Marsannay	2015	Blanc		https://grandsvins-prives.com/8161-large_default/chateau-de-marsannay-blanc-marsannay.jpg	
3537-domaine-du-clos-du-fief-bourgogne-blanc-2015	gvp	Domaine Du Clos Du Fief - Bourgogne Blanc 2015	75 cl	9.9		https://grandsvins-prives.com/3537-domaine-du-clos-du-fief-bourgogne-blanc-2015.html	Vin	       	Bourgogne	2015	Blanc		https://grandsvins-prives.com/9081-large_default/domaine-du-clos-du-fief-bourgogne-blanc-2015.jpg	
3555-domaine-louis-tete-beaujolais-village-les-combes-2013-	gvp	Domaine Louis Tête - Les Combes 2013	75 cl	11.9		https://grandsvins-prives.com/3555-domaine-louis-tete-beaujolais-village-les-combes-2013-.html	Vin	        	Beaujolais Villages	2013	Rouge		https://grandsvins-prives.com/9200-large_default/domaine-louis-tete-beaujolais-village-les-combes-2013-.jpg	
3413-pascal-aufranc-julienas-les-cerisiers-2015	gvp	Pascal Aufranc - Juliénas Les Cerisiers 2015	75 cl	11.6		https://grandsvins-prives.com/3413-pascal-aufranc-julienas-les-cerisiers-2015.html	Vin	   Beaujolais     	Juliénas	2015	Rouge		https://grandsvins-prives.com/8606-large_default/pascal-aufranc-julienas-les-cerisiers-2015.jpg	
3412-pascal-aufranc-chenas-2016-vignes-de-1939-	gvp	Pascal Aufranc - Vignes De 1939 - 2016	75 cl	11.5		https://grandsvins-prives.com/3412-pascal-aufranc-chenas-2016-vignes-de-1939-.html	Vin	   Beaujolais     	Chénas	19392016	Rouge		https://grandsvins-prives.com/8605-large_default/pascal-aufranc-chenas-2016-vignes-de-1939-.jpg	
3601-domaine-du-clos-du-fief-cuvee-prestige-2015	gvp	Domaine Du Clos Du Fief - Cuvée Prestige 2015	75 cl	12.5		https://grandsvins-prives.com/3601-domaine-du-clos-du-fief-cuvee-prestige-2015.html	Vin	       	Juliènas	2015	Rouge		https://grandsvins-prives.com/9261-large_default/domaine-du-clos-du-fief-cuvee-prestige-2015.jpg	
2951-maison-trimbach-pinot-gris-vendanges-tardives-2008	gvp	Maison Trimbach - Gewurztraminer Réserve 2011	75 cl	22		https://grandsvins-prives.com/2951-maison-trimbach-pinot-gris-vendanges-tardives-2008.html	Vin	        	Alsace	2011	Blanc		https://grandsvins-prives.com/7591-large_default/maison-trimbach-pinot-gris-vendanges-tardives-2008.jpg	
3539-domaine-du-clos-du-fief-les-capitans-2016	gvp	Domaine Du Clos Du Fief - Les Capitans 2016	75 cl	11.9		https://grandsvins-prives.com/3539-domaine-du-clos-du-fief-les-capitans-2016.html	Vin	       	Saint-Amour	2016	Rouge		https://grandsvins-prives.com/9082-large_default/domaine-du-clos-du-fief-les-capitans-2016.jpg	
3116-domaine-dupasquier-et-fils-nuits-saint-georges-2014	gvp	Domaine Dupasquier Et Fils - Nuits Saint Georges 2014	75 cl	27.5		https://grandsvins-prives.com/3116-domaine-dupasquier-et-fils-nuits-saint-georges-2014.html	Vin	   Bourgogne     	Nuits Saint Georges	2014	Rouge		https://grandsvins-prives.com/7878-large_default/domaine-dupasquier-et-fils-nuits-saint-georges-2014.jpg	
3470-chateau-de-briante-2015	gvp	Château De Briante 2015	75 cl	7.5	8,50	https://grandsvins-prives.com/3470-chateau-de-briante-2015.html	Vin	   Beaujolais     	Brouilly	2015	Rouge		https://grandsvins-prives.com/8926-large_default/chateau-de-briante-2015.jpg	
2953-maison-trimbach-riesling-reserve-2014	gvp	Maison Trimbach - Riesling Réserve 2014	75 cl	17.5		https://grandsvins-prives.com/2953-maison-trimbach-riesling-reserve-2014.html	Vin	       	Alsace	2014	Blanc		https://grandsvins-prives.com/7597-large_default/maison-trimbach-riesling-reserve-2014.jpg	
2195-chateau-beauregard-vers-cras-2013	gvp	Château De Beauregard - Vers Cras 2013	75 cl	24.9		https://grandsvins-prives.com/2195-chateau-beauregard-vers-cras-2013.html	Vin	   Bourgogne     	Pouilly-Fuissé	2013	Blanc		https://grandsvins-prives.com/8901-large_default/chateau-beauregard-vers-cras-2013.jpg	
3318-maison-louis-jadot-santenay-clos-de-malte-2013	gvp	Louis Jadot - Santenay - Clos De Malte 2013	75 cl	22.4		https://grandsvins-prives.com/3318-maison-louis-jadot-santenay-clos-de-malte-2013.html	Vin	   Bourgogne     	Santenay	2013	Rouge		https://grandsvins-prives.com/8380-large_default/maison-louis-jadot-santenay-clos-de-malte-2013.jpg	
3119-domaine-agnes-paquet-bourgogne-chardonnay-2015	gvp	Agnès Paquet - Bourgogne Chardonnay 2015	75 cl	13.2		https://grandsvins-prives.com/3119-domaine-agnes-paquet-bourgogne-chardonnay-2015.html	Vin	        	Bourgogne	2015	Blanc		https://grandsvins-prives.com/7881-large_default/domaine-agnes-paquet-bourgogne-chardonnay-2015.jpg	
3266-nina-pinot-grigio-rose-2016-igt-veneto	gvp	Maison Botter - Nina - Pinot Grigio Rosé 2016	75 cl	6.5		https://grandsvins-prives.com/3266-nina-pinot-grigio-rose-2016-igt-veneto.html	Vin	         	Veneto	2016	Rose		https://grandsvins-prives.com/8258-large_default/nina-pinot-grigio-rose-2016-igt-veneto.jpg	
3723-almaviva-2015	gvp	Almaviva 2015	75 cl	115		https://grandsvins-prives.com/3723-almaviva-2015.html	Vin	   Chili     	Puente Alto	2015	Rouge		https://grandsvins-prives.com/9538-large_default/almaviva-2015.jpg	
3570-joseph-drouhin-coteaux-bourguignons-2015	gvp	Joseph Drouhin - Coteaux Bourguignons 2015	75 cl	9.3		https://grandsvins-prives.com/3570-joseph-drouhin-coteaux-bourguignons-2015.html	Vin	       	Coteaux bourguignons	2015	Rouge		https://grandsvins-prives.com/9207-large_default/joseph-drouhin-coteaux-bourguignons-2015.jpg	
3275-chateau-dauzac-2010	gvp	Château Dauzac 2010	75 cl	50.8		https://grandsvins-prives.com/3275-chateau-dauzac-2010.html	Vin	   Bordeaux      	Margaux	2010	Rouge		https://grandsvins-prives.com/9260-large_default/chateau-dauzac-2010.jpg	
2331-yacochuya-2008-salta-argentine	gvp	Yacochuya 2008 - Salta Argentine				https://grandsvins-prives.com/2331-yacochuya-2008-salta-argentine.html	Vin	  Cafayate  Argentine     	Salta	2008	Rouge		https://grandsvins-prives.com/6507-large_default/yacochuya-2008-salta-argentine.jpg	
926-domaine-montirius-jardin-secret-2011	gvp	Domaine Montirius - Jardin Secret 2011 - Raisins Bio	75 cl	15.3		https://grandsvins-prives.com/926-domaine-montirius-jardin-secret-2011.html	Vin	       	Côtes du Rhône	2011	Rouge		https://grandsvins-prives.com/8911-large_default/domaine-montirius-jardin-secret-2011.jpg	
3683-chateau-d-issan-2013-double-magnum	gvp	Château D'Issan 2013 - Double Magnum	300cl	240		https://grandsvins-prives.com/3683-chateau-d-issan-2013-double-magnum.html	Vin	   Bordeaux     	Margaux	2013	Rouge		https://grandsvins-prives.com/9426-large_default/chateau-d-issan-2013-double-magnum.jpg	
3557-domaine-louis-tete-cotes-de-brouilly-2014	gvp	Domaine Louis Tête - Côte De Brouilly 2014	75 cl	7.7		https://grandsvins-prives.com/3557-domaine-louis-tete-cotes-de-brouilly-2014.html	Vin	       	Côte de Brouilly	2014	Rouge		https://grandsvins-prives.com/9202-large_default/domaine-louis-tete-cotes-de-brouilly-2014.jpg	
3101-chateau-cheval-blanc-2016	gvp	Château Cheval Blanc 2016	75 cl	630		https://grandsvins-prives.com/primeurs-/3101-chateau-cheval-blanc-2016.html	Vin	   Bordeaux     	Saint-Emillion Grand Cru	2016	Rouge		https://grandsvins-prives.com/8520-large_default/chateau-cheval-blanc-2016.jpg	
1775-domaine-de-chevalier-blanc-2014	gvp	Domaine De Chevalier Blanc 2014	75 cl	89		https://grandsvins-prives.com/1775-domaine-de-chevalier-blanc-2014.html	Vin	   Bordeaux     	Pessac-Léognan	2014	Blanc		https://grandsvins-prives.com/8786-large_default/domaine-de-chevalier-blanc-2014.jpg	
3415-la-chapelle-d-ausone-2016	gvp	La Chapelle D'Ausone 2016	75 cl	190		https://grandsvins-prives.com/primeurs-/3415-la-chapelle-d-ausone-2016.html	Vin	       	Saint-Emilion Grand Cru	2016	Rouge		https://grandsvins-prives.com/8739-large_default/la-chapelle-d-ausone-2016.jpg	
3097-chateau-lafite-rothschild-2016	gvp	Château Lafite-Rothschild 2016		559		https://grandsvins-prives.com/primeurs-/3097-chateau-lafite-rothschild-2016.html	Vin	   Bordeaux     	Pauillac	2016	Rouge		https://grandsvins-prives.com/7931-large_default/chateau-lafite-rothschild-2016.jpg	
3558-domaine-louis-tete-morgon-les-charmeuses-2016	gvp	Domaine Louis Tête - Morgon Les Charmeuses 2016	75 cl	8.2		https://grandsvins-prives.com/3558-domaine-louis-tete-morgon-les-charmeuses-2016.html	Vin	        	Morgon	2016	Rouge		https://grandsvins-prives.com/9203-large_default/domaine-louis-tete-morgon-les-charmeuses-2016.jpg	
3089-chateau-figeac-2016	gvp	Château Figeac 2016	75 cl	175		https://grandsvins-prives.com/primeurs-/3089-chateau-figeac-2016.html	Vin	  Saint-Emilion Bordeaux     	Saint Emilion Grand Cru	2016	Rouge		https://grandsvins-prives.com/8738-large_default/chateau-figeac-2016.jpg	
3192-chateau-pichon-longueville-comtesse-de-lalande-2016	gvp	Château Pichon Longueville Comtesse De Lalande 2016	75 cl	141		https://grandsvins-prives.com/primeurs-/3192-chateau-pichon-longueville-comtesse-de-lalande-2016.html	Vin	   Bordeaux     	Pauillac	2016	Rouge		https://grandsvins-prives.com/8737-large_default/chateau-pichon-longueville-comtesse-de-lalande-2016.jpg	
3096-chateau-angelus-2016	gvp	Château Angélus 2016	75 cl	345		https://grandsvins-prives.com/primeurs-/3096-chateau-angelus-2016.html	Vin	   Bordeaux     	Saint-Emilion Grand Cru	2016	Rouge		https://grandsvins-prives.com/8743-large_default/chateau-angelus-2016.jpg	
3100-chateau-l-evangile-2016	gvp	Château L'Evangile 2016	75 cl	210		https://grandsvins-prives.com/primeurs-/3100-chateau-l-evangile-2016.html	Vin	   Bordeaux     	Pomerol	2016	Rouge		https://grandsvins-prives.com/8611-large_default/chateau-l-evangile-2016.jpg	
3247-chateau-pavie-2016	gvp	Château Pavie 2016	75 cl	345		https://grandsvins-prives.com/primeurs-/3247-chateau-pavie-2016.html	Vin	   Bordeaux     	Saint-Emilion Grand Cru	2016	Rouge		https://grandsvins-prives.com/8742-large_default/chateau-pavie-2016.jpg	
3092-chateau-pichon-longueville-baron-2016	gvp	Château Pichon-Longueville Baron 2016	75 cl	133		https://grandsvins-prives.com/primeurs-/3092-chateau-pichon-longueville-baron-2016.html	Vin	   Bordeaux     	Pauillac	2016	Rouge		https://grandsvins-prives.com/8565-large_default/chateau-pichon-longueville-baron-2016.jpg	
3252-chateau-cos-destournel-2016	gvp	Château Cos D’Estournel 2016	75 cl	139		https://grandsvins-prives.com/primeurs-/3252-chateau-cos-destournel-2016.html	Vin	   Bordeaux     	Saint-Estèphe	2016	Rouge		https://grandsvins-prives.com/8198-large_default/chateau-cos-destournel-2016.jpg	
3189-chateau-palmer-2016-primeurs	gvp	Château Palmer 2016	75 cl	280		https://grandsvins-prives.com/primeurs-/3189-chateau-palmer-2016-primeurs.html	Vin	   Bordeaux     	Margaux	2016	Rouge		https://grandsvins-prives.com/8741-large_default/chateau-palmer-2016-primeurs.jpg	
3217-chateau-troplong-mondot-2016	gvp	Château Troplong Mondot 2016	75 cl	122.4		https://grandsvins-prives.com/primeurs-/3217-chateau-troplong-mondot-2016.html	Vin	   Bordeaux     	Saint-Emilion Grand Cru	2016	Rouge		https://grandsvins-prives.com/8526-large_default/chateau-troplong-mondot-2016.jpg	
3239-clos-fourtet-2016	gvp	Clos Fourtet 2016	75 cl	96.6		https://grandsvins-prives.com/primeurs-/3239-clos-fourtet-2016.html	Vin	   Bordeaux     	Saint-Emilion Grand Cru	2016	Rouge		https://grandsvins-prives.com/8735-large_default/clos-fourtet-2016.jpg	
3099-pavillon-de-chateau-margaux-rouge-2016	gvp	Pavillon De Château Margaux Rouge 2016	75 cl	132		https://grandsvins-prives.com/primeurs-/3099-pavillon-de-chateau-margaux-rouge-2016.html	Vin	   Bordeaux     	Margaux	2016	Rouge		https://grandsvins-prives.com/8542-large_default/pavillon-de-chateau-margaux-rouge-2016.jpg	
3175-chateau-leoville-barton-2016	gvp	Château Léoville Barton 2016	75 cl	74		https://grandsvins-prives.com/primeurs-/3175-chateau-leoville-barton-2016.html	Vin	   Bordeaux     	Saint-Julien	2016	Rouge		https://grandsvins-prives.com/8541-large_default/chateau-leoville-barton-2016.jpg	
3187-chateau-pape-clement-blanc-2016-primeurs	gvp	Château Pape Clément Blanc 2016	75 cl	116.67		https://grandsvins-prives.com/primeurs-/3187-chateau-pape-clement-blanc-2016-primeurs.html	Vin	   Bordeaux     	Pessac-Léognan	2016	Blanc		https://grandsvins-prives.com/8370-large_default/chateau-pape-clement-blanc-2016-primeurs.jpg	
3134-chateau-pontet-canet-2016	gvp	Château Pontet-Canet 2016	75 cl	129.6		https://grandsvins-prives.com/primeurs-/3134-chateau-pontet-canet-2016.html	Vin	   Bordeaux     	Pauillac	2016	Rouge		https://grandsvins-prives.com/8578-large_default/chateau-pontet-canet-2016.jpg	
3174-chateau-lascombes-2016	gvp	Château Lascombes 2016	75 cl	65.28		https://grandsvins-prives.com/primeurs-/3174-chateau-lascombes-2016.html	Vin	   Bordeaux     	Margaux	2016	Rouge		https://grandsvins-prives.com/8557-large_default/chateau-lascombes-2016.jpg	
3248-la-carillon-chateau-angelus-2016	gvp	Le Carillon De L'Angélus 2016	75 cl	85		https://grandsvins-prives.com/primeurs-/3248-la-carillon-chateau-angelus-2016.html	Vin	   Bordeaux     	Saint-Emilion Grand Cru	2016	Rouge		https://grandsvins-prives.com/8734-large_default/la-carillon-chateau-angelus-2016.jpg	
3324-chateau-duhart-milon-2016	gvp	Château Duhart-Milon 2016	75 cl	63.5		https://grandsvins-prives.com/primeurs-/3324-chateau-duhart-milon-2016.html	Vin	   Bordeaux      	Pauillac	2016	Rouge		https://grandsvins-prives.com/8396-large_default/chateau-duhart-milon-2016.jpg	
3095-chateau-canon-la-gaffeliere-2016	gvp	Château Canon La Gaffelière 2016	75 cl	74		https://grandsvins-prives.com/primeurs-/3095-chateau-canon-la-gaffeliere-2016.html	Vin	   Bordeaux     	Saint-Emilion	2016	Rouge		https://grandsvins-prives.com/8560-large_default/chateau-canon-la-gaffeliere-2016.jpg	
3158-chateau-gazin-2016-primeurs	gvp	Château Gazin 2016	75 cl	70		https://grandsvins-prives.com/primeurs-/3158-chateau-gazin-2016-primeurs.html	Vin	   Bordeaux     	Pomerol	2016	Rouge		https://grandsvins-prives.com/8730-large_default/chateau-gazin-2016-primeurs.jpg	
597-clos-marsalette-rouge-2013	gvp	Clos Marsalette Rouge 2013	75 cl	19.8		https://grandsvins-prives.com/597-clos-marsalette-rouge-2013.html	Vin	   Bordeaux     	Pessac-Léognan	2013	Rouge		https://grandsvins-prives.com/8824-large_default/clos-marsalette-rouge-2013.jpg	
2917-les-hauts-de-canon-la-gaffeliere-2012	gvp	Les Hauts De Canon La Gaffelière 2012	75 cl	22.5		https://grandsvins-prives.com/2917-les-hauts-de-canon-la-gaffeliere-2012.html	Vin	   Bordeaux      	Saint-Emilion	2012	Rouge		https://grandsvins-prives.com/7535-large_default/les-hauts-de-canon-la-gaffeliere-2012.jpg	
3191-chateau-petit-village-2016-primeurs	gvp	Château Petit-Village 2016	75 cl	63		https://grandsvins-prives.com/primeurs-/3191-chateau-petit-village-2016-primeurs.html	Vin	   Bordeaux     	Pomerol	2016	Rouge		https://grandsvins-prives.com/8466-large_default/chateau-petit-village-2016-primeurs.jpg	
3085-domaine-de-chevalier-rouge-2016	gvp	Domaine De Chevalier Rouge 2016	75 cl	61.6		https://grandsvins-prives.com/primeurs-/3085-domaine-de-chevalier-rouge-2016.html	Vin	   Bordaux     	Pessac-Léognan	2016	Rouge		https://grandsvins-prives.com/8518-large_default/domaine-de-chevalier-rouge-2016.jpg	
3087-chateau-leoville-poyferre-2016	gvp	Château Léoville Poyferré 2016	75 cl	77		https://grandsvins-prives.com/primeurs-/3087-chateau-leoville-poyferre-2016.html	Vin	   Bordeaux     	Saint-Julien	2016	Rouge		https://grandsvins-prives.com/8732-large_default/chateau-leoville-poyferre-2016.jpg	
1958-jean-philippe-janoueix-chateau-croix-mouton-2010	gvp	Jean-Philippe Janoueix - Château Croix Mouton 2010	75 cl	15.95		https://grandsvins-prives.com/1958-jean-philippe-janoueix-chateau-croix-mouton-2010.html	Vin	       	Bordeaux Supérieur	2010	Rouge		https://grandsvins-prives.com/8274-large_default/jean-philippe-janoueix-chateau-croix-mouton-2010.jpg	
598-chateau-canon-la-gaffeliere-2013	gvp	Château Canon La Gaffelière 2013	75 cl	59.5		https://grandsvins-prives.com/598-chateau-canon-la-gaffeliere-2013.html	Vin	   Classé Bordeaux      	Saint-Emilion Grand Cru	2013	Rouge		https://grandsvins-prives.com/8847-large_default/chateau-canon-la-gaffeliere-2013.jpg	
3139-alter-ego-de-palmer-2016	gvp	Alter Ego De Palmer 2016	75 cl	57		https://grandsvins-prives.com/primeurs-/3139-alter-ego-de-palmer-2016.html	Vin	   Bordeaux     	Margaux	2016	Rouge		https://grandsvins-prives.com/8365-large_default/alter-ego-de-palmer-2016.jpg	
3154-chateau-d-issan-2016	gvp	Château D'Issan 2016	75 cl	54.6		https://grandsvins-prives.com/primeurs-/3154-chateau-d-issan-2016.html	Vin	   Bordeaux     	Margaux	2016	Rouge		https://grandsvins-prives.com/8558-large_default/chateau-d-issan-2016.jpg	
3144-chateau-beau-sejour-becot-2016	gvp	Château Beau-Séjour Bécot 2016	75 cl	60		https://grandsvins-prives.com/primeurs-/3144-chateau-beau-sejour-becot-2016.html	Vin	   Bordeaux     	Saint-Emillion Grand Cru	2016	Rouge		https://grandsvins-prives.com/8727-large_default/chateau-beau-sejour-becot-2016.jpg	
3198-chateau-saint-pierre-2016	gvp	Château Saint Pierre 2016	75 cl	53.2		https://grandsvins-prives.com/primeurs-/3198-chateau-saint-pierre-2016.html	Vin	   Bordeaux      	Saint-Julien	2016	Rouge		https://grandsvins-prives.com/8725-large_default/chateau-saint-pierre-2016.jpg	
2915-chateau-aiguilhe-2014	gvp	Château D'Aiguilhe 2014	75 cl	19.95		https://grandsvins-prives.com/2915-chateau-aiguilhe-2014.html	Vin	  Castillon Côtes-de-Bordeaux     	Castillon-Côtes-de-Bordeaux	2014	Rouge		https://grandsvins-prives.com/9175-large_default/chateau-aiguilhe-2014.jpg	
