chateau-la-tour-de-mons-2016-17530	8	Boire ou garder :	2020-2040		
chateau-mouton-rothschild-2015-15459	1	Pays :	France		
chateau-mouton-rothschild-2015-15459	2	Région :	Bordeaux		
chateau-mouton-rothschild-2015-15459	3	Appellation :	Pauillac		
chateau-mouton-rothschild-2015-15459	4	Domaine :	CHÂTEAU MOUTON-ROTHSCHILD		
chateau-mouton-rothschild-2015-15459	5	Millésime :	2015		
chateau-mouton-rothschild-2015-15459	6	Couleur :	Rouge		
chateau-mouton-rothschild-2015-15459	7	Assemblage :	Cabernet Sauvignon                                                                                    82%                                                                                                                            /                                                                                                                    Merlot                                                                                    16%                                                                                                                            /                                                                                                                    Cabernet Franc                                                                                    2%		
chateau-mouton-rothschild-2015-15459	8	Boire ou garder :	Apogée 2040-2060		
champagne-delamotte-blanc-de-blancs-2007-coffret-2-verres-18325	1	Pays :	France		
champagne-delamotte-blanc-de-blancs-2007-coffret-2-verres-18325	2	Région :	Champagne		
champagne-delamotte-blanc-de-blancs-2007-coffret-2-verres-18325	3	Appellation :	Champagne		
champagne-delamotte-blanc-de-blancs-2007-coffret-2-verres-18325	4	Domaine :	CHAMPAGNE SALON-DELAMOTTE		
champagne-delamotte-blanc-de-blancs-2007-coffret-2-verres-18325	5	Millésime :	2007		
champagne-delamotte-blanc-de-blancs-2007-coffret-2-verres-18325	6	Couleur :	Blanc		
champagne-delamotte-blanc-de-blancs-2007-coffret-2-verres-18325	7	Assemblage :	Chardonnay                                                                                    100%		
champagne-delamotte-blanc-de-blancs-2007-coffret-2-verres-18325	8	Boire ou garder :	Apogée 2017-2025		
chateau-sociando-mallet-2015-15485	1	Pays :	France		
chateau-sociando-mallet-2015-15485	2	Région :	Bordeaux		
chateau-sociando-mallet-2015-15485	3	Appellation :	Haut-Médoc		
chateau-sociando-mallet-2015-15485	4	Domaine :	CHÂTEAU SOCIANDO-MALLET		
chateau-sociando-mallet-2015-15485	5	Millésime :	2015		
chateau-sociando-mallet-2015-15485	6	Couleur :	Rouge		
chateau-sociando-mallet-2015-15485	7	Assemblage :	Cabernet Sauvignon                                                                                    45%                                                                                                                            /                                                                                                                    Merlot                                                                                    55%		
chateau-sociando-mallet-2015-15485	8	Degré d'alcool :	13.5		
chapoutier-les-vignes-de-bila-haut-rouge-2015-16737	1	Pays :	France		
chapoutier-les-vignes-de-bila-haut-rouge-2015-16737	2	Région :	Languedoc-Roussillon		
chapoutier-les-vignes-de-bila-haut-rouge-2015-16737	3	Appellation :	Côtes du Roussillon Villages		
chapoutier-les-vignes-de-bila-haut-rouge-2015-16737	4	Domaine :	CHAPOUTIER		
chapoutier-les-vignes-de-bila-haut-rouge-2015-16737	5	Millésime :	2015		
chapoutier-les-vignes-de-bila-haut-rouge-2015-16737	6	Couleur :	Rouge		
chapoutier-les-vignes-de-bila-haut-rouge-2015-16737	7	Assemblage :	Syrah                                                                                                                            /                                                                                                                    Grenache                                                                                                                            /                                                                                                                    Carignan		
chapoutier-les-vignes-de-bila-haut-rouge-2015-16737	8	Boire ou garder :	Apogée 2016 - 2019		
chapoutier-les-vignes-de-bila-haut-rouge-2015-16737	9	Degré d'alcool :	13.5		
chateau-la-tour-de-mons-2013-12796	1	Pays :	France		
chateau-la-tour-de-mons-2013-12796	2	Région :	Bordeaux		
chateau-la-tour-de-mons-2013-12796	3	Appellation :	Margaux		
chateau-la-tour-de-mons-2013-12796	4	Domaine :	CHÂTEAU LA TOUR DE MONS		
chateau-la-tour-de-mons-2013-12796	5	Millésime :	2013		
chateau-la-tour-de-mons-2013-12796	6	Couleur :	Rouge		
chateau-la-tour-de-mons-2013-12796	7	Assemblage :	Merlot                                                                                    55%                                                                                                                            /                                                                                                                    Cabernet Sauvignon                                                                                    37%                                                                                                                            /                                                                                                                    Cabernet Franc                                                                                    6%                                                                                                                            /                                                                                                                    Petit Verdot                                                                                    2%		
chateau-la-tour-de-mons-2013-12796	8	Boire ou garder :	2017 - 2025		
domaine-de-la-brunely-gigondas-2014-17347	1	Pays :	France		
domaine-de-la-brunely-gigondas-2014-17347	2	Région :	Rhône		
domaine-de-la-brunely-gigondas-2014-17347	3	Appellation :	Gigondas		
domaine-de-la-brunely-gigondas-2014-17347	4	Domaine :	DOMAINE DE LA BRUNELY		
domaine-de-la-brunely-gigondas-2014-17347	5	Millésime :	2014		
domaine-de-la-brunely-gigondas-2014-17347	6	Couleur :	Rouge		
domaine-de-la-brunely-gigondas-2014-17347	7	Assemblage :	Grenache                                                                                    80%                                                                                                                            /                                                                                                                    Mourvèdre                                                                                    20%		
domaine-de-la-brunely-gigondas-2014-17347	8	Boire ou garder :	2017-2024		
chateau-la-tour-de-mons-2015-15525	1	Pays :	France		
chateau-la-tour-de-mons-2015-15525	2	Région :	Bordeaux		
chateau-la-tour-de-mons-2015-15525	3	Appellation :	Margaux		
chateau-la-tour-de-mons-2015-15525	4	Domaine :	CHÂTEAU LA TOUR DE MONS		
chateau-la-tour-de-mons-2015-15525	5	Millésime :	2015		
chateau-la-tour-de-mons-2015-15525	6	Couleur :	Rouge		
chateau-la-tour-de-mons-2015-15525	7	Assemblage :	Merlot                                                                                                                            /                                                                                                                    Cabernet Sauvignon                                                                                                                            /                                                                                                                    Cabernet Franc                                                                                                                            /                                                                                                                    Petit Verdot		
domaine-uby-n-3-colombard-ugni-blanc-12501	1	Pays :	France		
domaine-uby-n-3-colombard-ugni-blanc-12501	2	Région :	Sud Ouest		
domaine-uby-n-3-colombard-ugni-blanc-12501	3	Appellation :	Côtes de Gascogne		
domaine-uby-n-3-colombard-ugni-blanc-12501	4	Domaine :	DOMAINE UBY		
domaine-uby-n-3-colombard-ugni-blanc-12501	5	Millésime :	2015		
domaine-uby-n-3-colombard-ugni-blanc-12501	6	Couleur :	Blanc		
domaine-uby-n-3-colombard-ugni-blanc-12501	7	Assemblage :	Colombard                                                                                    80%                                                                                                                            /                                                                                                                    Ugni blanc                                                                                    20%		
domaine-uby-n-3-colombard-ugni-blanc-12501	8	Boire ou garder :	A apprécier dès maintenant		
domaine-uby-n-3-colombard-ugni-blanc-12501	9	Degré d'alcool :	11.5		
xavier-vins-cotes-du-rhone-rouge-sm-16749	1	Pays :	France		
xavier-vins-cotes-du-rhone-rouge-sm-16749	2	Région :	Rhône		
xavier-vins-cotes-du-rhone-rouge-sm-16749	3	Appellation :	Côtes du Rhône		
xavier-vins-cotes-du-rhone-rouge-sm-16749	4	Domaine :	XAVIER VINS D'EXPERTS		
xavier-vins-cotes-du-rhone-rouge-sm-16749	5	Millésime :	2012		
xavier-vins-cotes-du-rhone-rouge-sm-16749	6	Couleur :	Rouge		
xavier-vins-cotes-du-rhone-rouge-sm-16749	7	Boire ou garder :	2016-2020		
xavier-vins-cotes-du-rhone-rouge-sm-16749	8	Degré d'alcool :	14.5		
chateau-la-dominique-2016-17527	1	Pays :	France		
chateau-la-dominique-2016-17527	2	Région :	Bordeaux		
chateau-la-dominique-2016-17527	3	Appellation :	Saint-Emilion Grand Cru		
chateau-la-dominique-2016-17527	4	Domaine :	CHÂTEAU LA DOMINIQUE		
chateau-la-dominique-2016-17527	5	Millésime :	2016		
chateau-la-dominique-2016-17527	6	Couleur :	Rouge		
chateau-la-dominique-2016-17527	7	Assemblage :	Merlot                                                                                    80%                                                                                                                            /                                                                                                                    Cabernet Franc                                                                                    12%                                                                                                                            /                                                                                                                    Cabernet Sauvignon                                                                                    8%		
chateau-la-dominique-2016-17527	8	Boire ou garder :	2020-2050		
chateau-la-dominique-2016-17527	9	Degré d'alcool :	14		
chateau-pontet-canet-2015-15464	1	Pays :	France		
chateau-pontet-canet-2015-15464	2	Région :	Bordeaux		
chateau-pontet-canet-2015-15464	3	Appellation :	Pauillac		
chateau-pontet-canet-2015-15464	4	Domaine :	CHÂTEAU PONTET-CANET		
chateau-pontet-canet-2015-15464	5	Millésime :	2015		
chateau-pontet-canet-2015-15464	6	Couleur :	Rouge		
chateau-pontet-canet-2015-15464	7	Assemblage :	Cabernet Sauvignon                                                                                                                            /                                                                                                                    Merlot                                                                                                                            /                                                                                                                    Cabernet Franc                                                                                                                            /                                                                                                                    Petit Verdot		
xavier-vins-chateauneuf-du-pape-anonyme-2010-14786	1	Pays :	France		
xavier-vins-chateauneuf-du-pape-anonyme-2010-14786	2	Région :	Rhône		
