ropiteau-freres-2011	0	Quantity	Par 1	9.2		-			-	
chateau-de-ripaille-2016	0	Quantity	Par 1	8.5		-			-	
domaine-jean-perrier-16	0	Quantity	Par 1	5.95		-			-	
auguste-pirou-2015	0	Quantity	Par 1	5.8		-			-	
75-aoc-savoie-apremont-blc-sabot-de-venus-16-c6	0	Quantity	Par 6	4.95		-			-	
devois-des-agneaux-d-aumelas-2014	0	Quantity	Par 1	6.65		-			-	
cremant-du-jura-rose-cabelier	0	Quantity	Par 1	6.9		-			-	
chateau-ollieux-romanis-cuvee-aristide-reflets-de-france-2014	0	Quantity	Par 1	9.0		-			-	
l-indomptable-de-cigalus-14	0	Quantity	Par 1	15.5		-			-	
solar-6-chardonnay-2016	0	Quantity	Par 1	7.35		-			-	
solar-6-syrah-2016	0	Quantity	Par 1	7.35		-			-	
075-igp-d-oc-rouge-cabernet-sauvignon-naturae-2016-c6-bio	0	Quantity	Par 1	5.6		-			-	
075-igp-pays-d-oc-syrah-rouge-naturae-2016-c6-bio	0	Quantity	Par 1	5.6		-			-	
075-igp-oc-syrah-rose-naturae-2016-c6-bio	0	Quantity	Par 1	5.6		-			-	
domaine-de-blayac-15	0	Quantity	Par 6	4.9		-			-	
75-aoc-givry-bl-champs-pourots-domaine-michel-goubard-2014-c6	0	Quantity	Par 1	9.95		-			-	
75-aoc-givry-rouge-meix-roy-dom-de-berlenoy14c6	0	Quantity	Par 1	9.95		-			-	
maison-verget-vielles-vignes-2009	0	Quantity	Par 1	150.0		-			-	
chateau-de-la-maltroye-11	0	Quantity	Par 1	49.95		-			-	
bernard-loiseau-albert-bichot-13	0	Quantity	Par 1	35.9		-			-	
jean-bouchard-11	0	Quantity	Par 1	65.0		-			-	
frederic-magnien-noirots-2015	0	Quantity	Par 1	64.95		-			-	
bernard-l-oiseau-albert-bichot-11	0	Quantity	Par 1	59.9		-			-	
domaine-du-colombier-2015	0	Quantity	Par 1	115.0		-			-	
maison-verget-vaudesir-2009	0	Quantity	Par 1	60.5		-			-	
domaine-marc-colin-14	0	Quantity	Par 1	17.9		-			-	
beaune-domaine-du-clos-saint-philibert-2015	0	Quantity	Par 1	19.9		-			-	
chateau-d-yquem-2005	0	Quantity	Par 1	380.0		-			-	
chateau-guiraud-2006	0	Quantity	Par 1	39.9		-			-	
chateau-leoville-las-cases-2010	0	Quantity	Par 1	299.0		-			-	
chateau-les-fougeres-2012	0	Quantity	Par 1	11.9		-			-	
chateau-trapaud-2014	0	Quantity	Par 1	11.1		-			-	
chateau-grand-david-de-mauvinon-2015	0	Quantity	Par 1	7.5		-			-	
saint-emilion-leo-de-la-gaffeliere-15	0	Quantity	Par 1	7.95		-			-	
chateau-ducru-beaucaillou-2011	0	Quantity	Par 1	115.0		-			-	
chateau-leoville-barton-2011	0	Quantity	Par 1	68.0		-			-	
chateau-lagrange-2010	0	Quantity	Par 1	59.9		-			-	
chateau-l-evangile-2012	0	Quantity	Par 1	145.0		-			-	
chateau-rouget-2012	0	Quantity	Par 1	37.5		-			-	
chateau-croix-de-gay-2010	0	Quantity	Par 1	33.9		-			-	
pomerol-rouge-fugue-de-nenin-1999	0	Quantity	Par 1	32.9		-			-	
le-clos-du-beau-pere-14	0	Quantity	Par 1	25.95		-			-	
pomerol-clos-rene-2012	0	Quantity	Par 1	24.5		-			-	
chateau-fayat-2011	0	Quantity	Par 1	22.95		-			-	
chateau-bel-air-2011	0	Quantity	Par 1	20.5		-			-	
chateau-taillefer-2012	0	Quantity	Par 1	19.9		-			-	
chateau-vieux-riviere-2014	0	Quantity	Par 1	11.3		-			-	
chateau-saint-pierre-2011	0	Quantity	Par 1	56.95		-			-	
chateau-gloria-2011	0	Quantity	Par 1	33.5		-			-	
sarget-de-gruaud-larose-1999	0	Quantity	Par 1	27.5		-			-	
connetable-talbot-2013	0	Quantity	Par 1	18.95		-			-	
chateau-cos-d-estournel-2010	0	Quantity	Par 1	265.0		-			-	
chateau-montrose-2011	0	Quantity	Par 1	110.0		-			-	
les-pagodes-de-cos-2011	0	Quantity	Par 1	42.0		-			-	
chateau-lafon-rochet-2012	0	Quantity	Par 1	32.9		-			-	
chateau-cos-labory-2011	0	Quantity	Par 1	26.95		-			-	
chateau-doisy-vedrines-13	0	Quantity	Par 1	31.95		-			-	
raynes-vigneau-08	0	Quantity	Par 1	17.95		-			-	
maison-louis-latour-07	0	Quantity	Par 1	16.2		-			-	
chateau-petit-vedrines-2010	0	Quantity	Par 1	16.9		-			-	
maison-verget-grand-elevage-2015	0	Quantity	Par 1	14.9		-			-	
chateau-de-melin-2015	0	Quantity	Par 1	12.95		-			-	
bourgogne-chardonnay-blanc-marc-rougeot-dupin-2015-c6	0	Quantity	Par 1	8.95		-			-	
domaine-fribourg-closerie-des-alisiers-2016	0	Quantity	Par 1	8.9		-			-	
jean-bouchard-tastevinage-2013	0	Quantity	Par 1	8.7		-			-	
jean-bouchard-2013	0	Quantity	Par 1	8.55		-			-	
075-aoc-bourg-cte-chalonnaise-rge-mt-avril-dom-goubard-14-c6	0	Quantity	Par 1	7.95		-			-	
chateau-saint-romain-2015	0	Quantity	Par 1	8.2		-			-	
chablis-domaine-besson-13	0	Quantity	Par 1	31.95		-			-	
domaine-jean-marc-brocard-pierre-de-prehy-2015	0	Quantity	Par 1	12.5		-			-	
075-aoc-chablis-bl-vv-domaine-vocoret-2015-c6	0	Quantity	Par 1	12.5		-			-	
75-aoc-chablis-blanc-dom-gerard-patrice-rdf-15-c6	0	Quantity	Par 1	11.9		-			-	
domaine-jean-marc-brocard-pierre-de-prehy-2015-66331	0	Quantity	Par 1	9.8		-			-	
patrick-hudelot-2013	0	Quantity	Par 1	23.4		-			-	
chateau-bouscaut-2012	0	Quantity	Par 1	29.95		-			-	
chateau-latour-martillac-2010	0	Quantity	Par 1	29.0		-			-	
chateau-rollan-de-by-2007	0	Quantity	Par 1	17.95		-			-	
chateau-poujeaux-12	0	Quantity	Par 1	55.0		-			-	
chateau-rauzan-segla-2011	0	Quantity	Par 1	89.0		-			-	
chateau-cantenac-brown-2011	0	Quantity	Par 1	39.95		-			-	
clos-floridene-2013	0	Quantity	Par 1	17.9		-			-	
fronsac-rouge-chateau-la-vielle-cure-1999	0	Quantity	Par 1	47.95		-			-	
chateau-la-justice-2014	0	Quantity	Par 1	7.5		-			-	
rouge-chateau-figeac-2009	0	Quantity	Par 1	239.9		-			-	
chateau-branda-2015	0	Quantity	Par 1	22.95		-			-	
chateau-cap-de-faugeres-2011	0	Quantity	Par 1	9.6		-			-	
chateau-les-petits-ranga-reflets-de-france-2014	0	Quantity	Par 1	6.95		-			-	
gewurztraminer-vendanges-tardives-2015	0	Quantity	Par 1	21.2		-			-	
b-qa-de-marsys-13	0	Quantity	Par 1	19.95		-			-	
075-vin-chili-rouge-almaviva-2013	0	Quantity	Par 1	119.95		-			-	
75-esp-laveguilla-rouge-ribera-del-duero-14-c6	0	Quantity	Par 1	9.5		-			-	
75-espagne-rioja-do-marques-puerto-res-rg-2010-c6	0	Quantity	Par 1	8.95		-			-	
75-aoc-chardonnay-enate-d-o-somontano-bl-16-c6	0	Quantity	Par 1	8.95		-			-	
aura-15	0	Quantity	Par 1	7.9		-			-	
75-enate-tempranilo-d-o-somontano-15	0	Quantity	Par 1	6.8		-			-	
marques-del-puerto-14	0	Quantity	Par 1	6.3		-			-	
casa-silva-altura-2009	0	Quantity	Par 1	69.9		-			-	
undurraga-aliwen-reserva-sacred-tree-2015	0	Quantity	Par 1	7.95		-			-	
aliwen-reserva-carmenere-14	0	Quantity	Par 1	7.9		-			-	
concha-y-toro-casillero-del-diablo-2015	0	Quantity	Par 1	7.85		-			-	
concha-y-toro-casillero-del-diablo-carmenere-2015	0	Quantity	Par 1	7.85		-			-	
concha-y-toro-casillero-del-diablo-chardonnay-2016	0	Quantity	Par 1	7.85		-			-	
chili-isla-negra-seashore-2015	0	Quantity	Par 1	7.5		-			-	
